"Tag Code","Mark File Name","Mark Date MMDDYYYY","Mark Site Name","Release Date MMDDYYYY","Release Site Name","Mark Conditional Comment Name","Mark Conditional Comment Code","SRR Code","SRR Name","SRR Code Code","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Recap Date MMDDYYYY","Recap File Name","Recap Release Date MMDDYYYY","Recap Release Site Name","Recap Site Name","Recap Species Code","Recap Species Name","Recap Run Code","Recap Run Name","Recap Rear Type Code","Recap Rear Type Name","Recap SRR Code","Recap SRR Name","Recap Conditional Comment Name","Recap Conditional Comment Code","Recap Count"
"3D9.1C2E0A387B","TLM-2013-189-PRD.xml","7/8/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/9/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/7/2014","NBD-2014-188-PRD.xml","9/5/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1C2E0A428E","TLM-2013-189-PRD.xml","7/8/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/22/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Male, Tagged as Adult, Mature, Returning Fish","RF MT AT MA","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/17/2013","TLM13198.PRR","7/24/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Tagged as Adult, Male, Mature, Recapture","RE MT AT MA","1"
"3D9.1C2E0A7ADC","TLM-2013-189-PRD.xml","7/8/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/17/2013","TLM13198.PRR","8/14/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1C2E0AA1EC","TLM-2012-188-PRD.xml","7/6/2012","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/2/2012","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2012","TLM12188.PRR","10/2/2012","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1C2E0AB273","TLM-2013-189-PRD.xml","7/8/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/9/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Male, Tagged as Adult, Mature, Returning Fish","RF MT AT MA","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/17/2013","TLM13198.PRR","8/9/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Tagged as Adult, Returning Fish, Recapture, Mature","RE RF MT AT MA","1"
"3D9.1C2E0ABEEC","CME12257.001","9/13/2012","EBNK - East Bank Hatchery","5/1/2013","WENATR - Wenatchee River","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","9/4/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"3D9.239F8398F1","CLD08133.P03","5/12/2008","WAN - Wanapum Dam","5/13/2008","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","Sonic (Acoustic) Tag Implant","SI","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/6/2010","CFM10187.PRD","7/29/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.239F86C32C","JKF11230.AFF","8/18/2011","BONAFF - BON - Adult Fish Facility","8/18/2011","BONAFF - BON - Adult Fish Facility","Returning Fish, Adipose Fin Clip, Mature, Body Scars, Tagged as Adult","MT AT AD BS RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","6/14/2011","TLM-2011-165-PRD.xml","8/30/2011","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.257C5AEAAF","CMP07247.001","9/4/2007","EBNK - East Bank Hatchery","5/5/2008","WENATR - Wenatchee River","Adipose Fin Clip","AD","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/2/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.257C64848D","CMP08129.002","5/8/2008","TURO - Turtle Rock Pond","5/8/2008","WENATR - Wenatchee River","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","7/29/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3DA.1A19B0FE71","MRC15279.WT1","10/6/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","10/16/2017","NBD-2017-191-PRD.xml","10/16/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRD - Priest Rapids Dam","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DA.1A19B100BF","MRC15279.WT2","10/6/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/26/2017","NBD-2017-191-PRD.xml","9/26/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DA.1A19B111A5","MRC15279.WT2","10/6/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/6/2017","NBD-2017-191-PRD.xml","9/6/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B11203","MRC15279.WT2","10/6/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/13/2017","NBD-2017-191-PRD.xml","9/13/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B12BCB","MRC15279.WT4","10/6/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/27/2017","NBD-2017-191-PRD.xml","9/27/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Double PIT-tagged, Male, Mature, Recapture, Returning Fish","DB MA MT RE RF","1"
"3DA.1A19B19B5C","MRC15280.WT6","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","8/4/2017","NBD-2017-191-PRD.xml","8/4/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DA.1A19B19CA6","MRC15280.WT6","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","8/23/2017","NBD-2017-191-PRD.xml","8/25/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B19E5E","MRC15280.WT7","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/6/2017","NBD-2017-191-PRD.xml","9/6/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1A367","MRC15280.WT8","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/27/2017","NBD-2017-191-PRD.xml","9/27/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1A4D7","MRC15280.WT8","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/6/2017","NBD-2017-191-PRD.xml","9/6/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DA.1A19B1B4A0","MRC15280.WT7","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/6/2017","NBD-2017-191-PRD.xml","9/6/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1B50D","MRC15280.WT8","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/20/2017","NBD-2017-191-PRD.xml","9/20/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1B50E","MRC15280.WT7","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/15/2017","NBD-2017-191-PRD.xml","9/15/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1B7D5","MRC15280.WT8","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/22/2017","NBD-2017-191-PRD.xml","9/22/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1C896","MRC15280.WT5","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/5/2017","NBD-2017-191-PRD.xml","9/5/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DA.1A19B1CDD2","MRC15280.WT5","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/10/2017","NBD-2017-191-PRD.xml","9/11/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1D2CE","MRC15280.WT8","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","8/23/2017","NBD-2017-191-PRD.xml","8/25/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1D581","MRC15280.WT5","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","8/28/2017","NBD-2017-191-PRD.xml","9/1/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DA.1A19B1D5C3","MRC15280.WT5","10/7/2015","WINT - Winthrop National Fish Hatchery","4/15/2016","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/6/2017","NBD-2017-191-PRD.xml","9/6/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DD.003B9AD857","RSH-2018-101-411.xml","4/11/2018","RINH - Ringold Hatchery","4/11/2018","RINH - Ringold Hatchery","Adipose Fin Clip, Right Ventral Fin Clip","AD RV","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","8/24/2020","CME-2020-192-PRD.xml","8/24/2020","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Recapture, Right Ventral Fin Clip, Female, Adipose Fin Clip","AD FE RE RF RV","1"
"3DD.003B9B5B86","RED13109.OMR","4/19/2013","OMAKC - Omak Creek (tributary to Okanogan River)","4/19/2013","OMAKC - Omak Creek (tributary to Okanogan River)","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/7/2014","NBD-2014-188-PRD.xml","8/20/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Mature, Male, Recapture","RE RF MT MA","1"
