"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003DA28D29","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/17/2022","8/17/2022 12:24:01 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/17/2022","8/17/2022 12:24:01 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW MA RF","Adipose Fin Clip, Male, Coded Wire Tag, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/17/2022","1"
"3DD.003DA28D2A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 5:05:06 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 5:05:06 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/23/2022","1"
"3DD.003DA28D2B","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 9:49:51 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 9:49:51 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/22/2022","1"
"3DD.003DA28D2C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 10:08:35 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 10:08:35 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D2D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/17/2022","8/17/2022 8:39:40 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/17/2022","8/17/2022 8:39:40 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/17/2022","1"
"3DD.003DA28D2E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/17/2022","8/17/2022 8:27:24 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/17/2022","8/17/2022 8:27:24 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/17/2022","1"
"3DD.003DA28D2F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 12:48:13 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 12:48:13 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD BW FE RF","Adipose Fin Clip, Blank Wire Tag, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D30","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 11:06:19 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 11:06:19 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D31","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 12:02:18 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 12:02:18 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D32","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 10:07:44 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 10:07:44 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D33","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 12:59:43 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 12:59:43 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D34","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 7:02:08 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 7:02:08 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/23/2022","1"
"3DD.003DA28D35","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/17/2022","8/17/2022 5:13:47 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/17/2022","8/17/2022 5:13:47 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/17/2022","1"
"3DD.003DA28D36","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 5:07:50 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 5:07:50 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF RV","Adipose Fin Clip, Female, Returning Fish, Right Ventral Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D37","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 9:47:35 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 9:47:35 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D38","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 10:40:42 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 10:40:42 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/22/2022","1"
"3DD.003DA28D39","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 9:21:39 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 9:21:39 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/23/2022","1"
"3DD.003DA28D3A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 12:49:40 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 12:49:40 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D3B","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 10:42:15 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 10:42:15 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D3C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 9:29:31 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 9:29:31 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/23/2022","1"
"3DD.003DA28D3D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 12:46:39 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 12:46:39 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D3E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 12:34:46 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 12:34:46 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D3F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 7:07:37 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 7:07:37 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI CW FE RF","Adipose Intact (not clipped), Returning Fish, Female, Coded Wire Tag","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D40","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 5:45:45 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 5:45:45 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF RV","Adipose Fin Clip, Female, Returning Fish, Right Ventral Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D41","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 9:37:56 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 9:37:56 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D42","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 6:27:00 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 6:27:00 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF RV","Adipose Fin Clip, Male, Returning Fish, Right Ventral Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D43","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 10:13:45 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 10:13:45 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D43","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 6:42:23 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 6:42:23 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/22/2022","1"
"3DD.003DA28D44","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 7:22:58 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 7:22:58 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/23/2022","1"
"3DD.003DA28D45","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 8:46:41 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 8:46:41 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD BW FE RF","Adipose Fin Clip, Blank Wire Tag, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/23/2022","1"
"3DD.003DA28D46","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 8:02:28 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 8:02:28 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/18/2022","1"
"3DD.003DA28D47","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/15/2022","8/15/2022 12:28:27 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/15/2022","8/15/2022 12:28:27 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/15/2022","1"
"3DD.003DA28D48","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 9:15:22 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 9:15:22 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
"3DD.003DA28D49","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/23/2022","8/23/2022 9:28:08 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/23/2022","8/23/2022 9:28:08 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/23/2022","1"
"3DD.003DA28D4A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/18/2022","8/18/2022 11:18:57 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/18/2022","8/18/2022 11:18:57 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/18/2022","1"
